MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TotalSF,Age,Remodeled,TotalBathrooms,OverallQualCond,TotalPorchSF,LotFrontageRatio,PricePerSF,TimeSinceRemodel
SC20,RL,0.0,9991.0,Pave,Grvl,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,4.0,4.0,1976.0,1993.0,Gable,CompShg,Plywood,Plywood,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,BLQ,1116.0,Unf,0.0,165.0,1281.0,GasA,Ex,Y,SBrkr,1620.0,0.0,0.0,1620.0,1.0,0.0,2.0,0.0,3.0,1.0,TA,8.0,Min1,1.0,TA,Attchd,1980.0,Unf,2.0,490.0,TA,TA,Y,120.0,78.0,0.0,0.0,0.0,0.0,No,GdWo,No,0.0,Jun,2009.0,WD,Normal,150000.0,2901.0,33.0,1,3.0,8.0,78.0,0.0,51.70630816959669,16.0
SC50,RL,51.0,10480.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6.0,5.0,1936.0,1950.0,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,1064.0,1064.0,GasA,Ex,Y,SBrkr,1166.0,0.0,0.0,1639.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Maj2,0.0,No,Detchd,1980.0,Unf,1.0,240.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,0.0,Mar,2008.0,WD,Normal,115000.0,2703.0,72.0,1,1.0,11.0,0.0,0.004866412213740458,42.54532001479837,58.0
SC70,RL,63.0,15576.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6.0,7.0,1915.0,1976.0,Gable,CompShg,Wd Sdng,Plywood,BrkFace,0.0,TA,TA,BrkTil,Gd,TA,No,Unf,0.0,Unf,0.0,840.0,840.0,GasA,Ex,Y,SBrkr,840.0,840.0,0.0,1680.0,0.0,0.0,2.0,0.0,4.0,1.0,TA,8.0,Typ,0.0,No,Attchd,1980.0,Unf,1.0,308.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,0.0,Mar,2008.0,WD,Normal,177000.0,2520.0,93.0,1,2.0,13.0,0.0,0.004044684129429892,70.23809523809524,32.0
SC60,RL,109.0,14154.0,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,7.0,5.0,2006.0,2006.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Ex,Gd,No,Unf,0.0,Unf,0.0,1063.0,1063.0,GasA,Ex,Y,SBrkr,1071.0,1101.0,0.0,2172.0,0.0,0.0,2.0,1.0,3.0,1.0,Gd,9.0,Typ,1.0,Gd,Attchd,1980.0,RFn,3.0,480.0,TA,TA,Y,192.0,62.0,0.0,0.0,0.0,0.0,No,No,No,0.0,Aug,2007.0,New,Partial,280000.0,3235.0,1.0,0,2.5,12.0,62.0,0.0077010032499646745,86.55332302936631,1.0
SC60,FV,85.0,10800.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8.0,5.0,2007.0,2008.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Ex,TA,No,GLQ,789.0,Unf,0.0,245.0,1034.0,GasA,Ex,Y,SBrkr,1050.0,1028.0,0.0,2078.0,1.0,0.0,2.0,1.0,3.0,1.0,Ex,8.0,Typ,1.0,Gd,Attchd,1980.0,Fin,3.0,836.0,TA,TA,Y,0.0,25.0,0.0,0.0,0.0,0.0,No,No,No,0.0,Apr,2008.0,New,Partial,339750.0,3112.0,1.0,1,3.5,13.0,25.0,0.00787037037037037,109.1741645244216,0.0
SC20,RL,68.0,9571.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5.0,5.0,1958.0,1958.0,Gable,CompShg,BrkComm,Brk Cmn,BrkFace,0.0,TA,Fa,CBlock,TA,Fa,No,Unf,0.0,Unf,0.0,1276.0,1276.0,GasA,TA,Y,SBrkr,1276.0,0.0,0.0,1276.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,5.0,Mod,0.0,No,Attchd,1980.0,Unf,1.0,350.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,0.0,Jun,2009.0,COD,Abnorml,60000.0,2552.0,51.0,0,1.0,10.0,0.0,0.007104795737122558,23.510971786833856,51.0
SC190,RL,100.0,9478.5,Pave,Grvl,Reg,Bnk,AllPub,Inside,Gtl,Gilbert,Norm,Norm,2fmCon,1Story,5.0,5.0,1955.0,1955.0,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,TA,TA,CBlock,TA,TA,Mn,Rec,1056.0,Unf,0.0,0.0,1056.0,GasA,TA,N,SBrkr,1056.0,0.0,0.0,1056.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,5.0,Typ,0.0,No,Attchd,1980.0,Fin,2.0,572.0,TA,TA,Y,264.0,0.0,0.0,0.0,0.0,0.0,No,No,No,0.0,Jan,2006.0,WD,Normal,145000.0,2112.0,51.0,0,2.0,10.0,0.0,0.010550192541013874,68.65530303030303,51.0
SC20,FV,0.0,4403.0,Pave,Grvl,IR2,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7.0,5.0,2009.0,2009.0,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,Ex,TA,PConc,Ex,TA,Av,GLQ,578.0,Unf,0.0,892.0,1470.0,GasA,Ex,Y,SBrkr,1478.0,0.0,0.0,1478.0,1.0,0.0,2.0,1.0,2.0,1.0,Gd,7.0,Typ,1.0,Gd,Attchd,1980.0,Fin,2.0,484.0,TA,TA,Y,0.0,25.0,0.0,0.0,0.0,0.0,No,No,No,0.0,Jun,2010.0,New,Partial,222000.0,2948.0,1.0,0,3.5,12.0,25.0,0.0,75.30529172320217,1.0
SC30,RM,56.0,8960.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,5.0,6.0,1927.0,1950.0,Gable,CompShg,WdShing,Wd Shng,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1008.0,1008.0,GasA,Gd,Y,SBrkr,1028.0,0.0,0.0,1028.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,5.0,Typ,1.0,Gd,Detchd,1980.0,Unf,2.0,360.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,0.0,Mar,2010.0,WD,Normal,115000.0,2036.0,83.0,1,1.0,11.0,0.0,0.00625,56.483300589390964,60.0
SC60,RL,59.0,11228.0,Pave,Grvl,IR2,Lvl,AllPub,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7.0,5.0,1993.0,1993.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,BLQ,50.0,GLQ,0.0,499.0,1080.0,GasA,Ex,Y,SBrkr,1080.0,1017.0,0.0,2097.0,0.0,0.0,2.0,1.0,3.0,1.0,Gd,9.0,Typ,1.0,TA,Attchd,1980.0,Unf,3.0,678.0,TA,TA,Y,196.0,25.0,0.0,0.0,0.0,0.0,No,No,No,0.0,Dec,2008.0,WD,Normal,228000.0,3177.0,15.0,0,2.5,12.0,25.0,0.005254720342002138,71.76581680830972,15.0
SC20,RL,73.0,8899.0,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7.0,5.0,2007.0,2007.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,24.0,Unf,0.0,1316.0,1340.0,GasA,Ex,Y,SBrkr,1340.0,0.0,0.0,1340.0,0.0,0.0,2.0,0.0,3.0,1.0,Gd,6.0,Typ,0.0,No,Attchd,1980.0,Fin,2.0,396.0,TA,TA,Y,100.0,30.0,0.0,0.0,0.0,0.0,No,No,No,0.0,Aug,2007.0,New,Partial,181134.0,2680.0,0.0,0,2.0,12.0,30.0,0.008203168895381504,67.58731343283583,0.0
SC60,RL,74.0,7844.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,2Story,6.0,7.0,1978.0,1978.0,Hip,CompShg,HdBoard,HdBoard,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,ALQ,209.0,Unf,0.0,463.0,672.0,GasA,TA,Y,SBrkr,672.0,728.0,0.0,1400.0,0.0,0.0,1.0,1.0,3.0,1.0,TA,6.0,Typ,1.0,TA,Attchd,1980.0,Fin,2.0,440.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,0.0,Mar,2006.0,WD,Normal,149500.0,2072.0,28.0,0,1.5,13.0,0.0,0.009433962264150943,72.15250965250965,28.0
SC70,RL,86.0,9478.5,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Feedr,Norm,1Fam,2Story,6.0,6.0,1918.0,1950.0,Hip,CompShg,Wd Sdng,Stucco,BrkFace,0.0,TA,TA,BrkTil,Gd,TA,No,BLQ,1128.0,Unf,0.0,242.0,1370.0,GasW,TA,N,SBrkr,1370.0,1254.0,0.0,1464.0,1.0,0.0,2.0,1.0,4.0,1.0,TA,10.0,Typ,1.0,Gd,Detchd,1980.0,Unf,3.0,864.0,TA,TA,N,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,0.0,Nov,2007.0,WD,Normal,239000.0,2834.0,89.0,1,3.5,12.0,0.0,0.009073165585271931,84.33309809456598,57.0
SC50,RL,60.0,8160.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5.0,6.0,1940.0,1950.0,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,312.0,Unf,0.0,444.0,756.0,GasA,Fa,N,SBrkr,756.0,378.0,0.0,1134.0,1.0,0.0,1.0,1.0,3.0,1.0,TA,7.0,Typ,0.0,No,Detchd,1980.0,Unf,1.0,240.0,TA,TA,P,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,0.0,Apr,2007.0,WD,AdjLand,126000.0,1890.0,67.0,1,2.5,11.0,0.0,0.007352941176470588,66.66666666666667,57.0
SC20,RL,65.0,8450.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5.0,6.0,1968.0,1968.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,BLQ,775.0,Unf,0.0,281.0,1056.0,GasA,Ex,Y,SBrkr,1056.0,0.0,0.0,1056.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,Fa,Attchd,1980.0,Unf,1.0,304.0,TA,TA,Y,0.0,85.0,0.0,0.0,0.0,0.0,No,No,No,0.0,Jul,2010.0,WD,Normal,142000.0,2112.0,42.0,0,2.0,11.0,85.0,0.007692307692307693,67.23484848484848,42.0
SC90,RM,78.0,7060.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,SFoyer,7.0,5.0,1997.0,1998.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,TA,Gd,PConc,Gd,Gd,Gd,GLQ,1309.0,Unf,0.0,35.0,1344.0,GasA,Ex,Y,SBrkr,1344.0,0.0,0.0,1344.0,2.0,0.0,2.0,0.0,2.0,1.0,TA,8.0,Typ,0.0,No,Attchd,1980.0,Fin,2.0,784.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,0.0,Nov,2008.0,WD,Alloca,206300.0,2688.0,11.0,1,4.0,12.0,0.0,0.01104815864022663,76.7485119047619,10.0
SC20,RL,0.0,16635.0,Pave,Grvl,IR1,Lvl,AllPub,FR2,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6.0,7.0,1977.0,2000.0,Gable,CompShg,CemntBd,CmentBd,BrkFace,0.0,Gd,TA,CBlock,Gd,TA,No,ALQ,1246.0,Unf,0.0,356.0,1602.0,GasA,Gd,Y,SBrkr,1602.0,0.0,0.0,1602.0,0.0,0.0,2.0,0.0,3.0,1.0,Gd,8.0,Typ,1.0,TA,Attchd,1980.0,Fin,2.0,529.0,TA,TA,Y,240.0,0.0,0.0,0.0,0.0,0.0,No,No,No,0.0,Jun,2009.0,WD,Normal,215000.0,3204.0,32.0,1,2.0,13.0,0.0,0.0,67.103620474407,9.0
SC20,RL,100.0,9478.5,Pave,Grvl,Reg,HLS,AllPub,Inside,Mod,Mitchel,Artery,Norm,1Fam,1Story,5.0,5.0,1954.0,1954.0,Hip,CompShg,HdBoard,HdBoard,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,988.0,988.0,GasA,Ex,Y,SBrkr,988.0,0.0,0.0,988.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,4.0,Typ,0.0,No,Attchd,1980.0,RFn,2.0,520.0,TA,TA,N,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,0.0,Feb,2008.0,WD,Normal,113000.0,1976.0,54.0,0,1.0,10.0,0.0,0.010550192541013874,57.18623481781376,54.0
SC60,RL,80.0,9200.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8.0,5.0,1998.0,1998.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,986.0,Unf,0.0,484.0,1470.0,GasA,Gd,Y,SBrkr,1470.0,1160.0,0.0,1464.0,1.0,0.0,2.0,1.0,4.0,1.0,Gd,8.0,Typ,1.0,TA,Attchd,1980.0,Fin,3.0,696.0,TA,TA,Y,0.0,66.0,0.0,0.0,0.0,0.0,No,No,No,0.0,Jun,2008.0,WD,Normal,315000.0,2934.0,10.0,0,3.5,13.0,66.0,0.008695652173913044,107.36196319018404,10.0
SC20,RL,72.0,9000.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6.0,5.0,1956.0,1956.0,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,TA,TA,CBlock,Gd,TA,No,LwQ,616.0,Unf,0.0,580.0,1196.0,GasA,Gd,Y,SBrkr,1196.0,0.0,0.0,1196.0,1.0,0.0,1.0,0.0,2.0,1.0,TA,6.0,Typ,1.0,Gd,Attchd,1980.0,RFn,1.0,297.0,TA,TA,Y,0.0,44.0,0.0,0.0,0.0,0.0,No,No,No,0.0,May,2008.0,WD,Normal,139000.0,2392.0,52.0,0,2.0,11.0,44.0,0.008,58.11036789297659,52.0
SC60,RM,60.0,3378.0,Pave,Grvl,Reg,HLS,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,7.0,5.0,1946.0,1992.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.0,TA,Gd,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,651.0,651.0,GasA,Gd,Y,SBrkr,707.0,682.0,0.0,1389.0,0.0,0.0,1.0,1.0,3.0,1.0,TA,6.0,Typ,2.0,Gd,Detchd,1980.0,Unf,1.0,240.0,TA,TA,P,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,0.0,Sep,2009.0,WD,Normal,135000.0,2040.0,63.0,1,1.5,12.0,0.0,0.017761989342806393,66.17647058823529,17.0
SC80,RL,0.0,12800.0,Pave,Grvl,Reg,Low,AllPub,Inside,Mod,SawyerW,Norm,Norm,1Fam,SLvl,7.0,5.0,1989.0,1989.0,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1518.0,Unf,0.0,0.0,1518.0,GasA,Gd,Y,SBrkr,1644.0,0.0,0.0,1644.0,1.0,0.0,2.0,0.0,2.0,1.0,Gd,5.0,Typ,1.0,TA,Attchd,1980.0,Fin,2.0,569.0,TA,TA,Y,80.0,0.0,0.0,0.0,0.0,0.0,No,No,No,0.0,Aug,2009.0,WD,Normal,275000.0,3162.0,20.0,0,3.0,12.0,0.0,0.0,86.97027197975964,20.0
SC20,RL,77.0,8593.0,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4.0,6.0,1957.0,1957.0,Hip,CompShg,MetalSd,MetalSd,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,Rec,288.0,Unf,0.0,619.0,907.0,GasA,Ex,Y,SBrkr,907.0,0.0,0.0,907.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,5.0,Typ,0.0,No,Detchd,1980.0,Unf,1.0,352.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,0.0,Jul,2008.0,WD,Normal,109008.0,1814.0,51.0,0,1.0,10.0,0.0,0.00896078203188642,60.09261300992282,51.0
SC20,RL,64.0,6762.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7.0,5.0,2007.0,2007.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,664.0,Unf,0.0,544.0,1208.0,GasA,Ex,Y,SBrkr,1208.0,0.0,0.0,1208.0,1.0,0.0,2.0,0.0,2.0,1.0,Gd,6.0,Typ,0.0,No,Attchd,1980.0,RFn,2.0,628.0,TA,TA,Y,105.0,54.0,0.0,0.0,0.0,0.0,No,No,No,0.0,Sep,2007.0,New,Partial,195400.0,2416.0,0.0,0,3.0,12.0,54.0,0.009464655427388346,80.87748344370861,0.0
SC20,RL,130.0,11457.0,Pave,Grvl,IR1,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,1Story,6.0,5.0,1988.0,1988.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.0,TA,TA,CBlock,Gd,TA,Mn,GLQ,1005.0,Unf,0.0,387.0,1392.0,GasA,TA,Y,SBrkr,1412.0,0.0,0.0,1412.0,1.0,0.0,2.0,0.0,3.0,1.0,Gd,6.0,Typ,1.0,TA,Attchd,1980.0,Unf,2.0,576.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,0.0,Mar,2009.0,WD,Normal,175000.0,2804.0,21.0,0,3.0,11.0,0.0,0.011346774897442612,62.410841654778885,21.0
SC160,RM,21.0,1680.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6.0,5.0,1971.0,1971.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,ALQ,387.0,Unf,0.0,96.0,483.0,GasA,TA,Y,SBrkr,483.0,504.0,0.0,987.0,0.0,0.0,1.0,1.0,2.0,1.0,TA,4.0,Typ,0.0,No,Detchd,1980.0,Unf,1.0,264.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,0.0,Jul,2008.0,COD,Abnorml,85400.0,1470.0,37.0,0,1.5,11.0,0.0,0.0125,58.095238095238095,37.0
SC50,RM,60.0,5586.0,Pave,Grvl,IR1,Bnk,AllPub,Inside,Gtl,OldTown,Feedr,Norm,1Fam,1.5Fin,6.0,7.0,1920.0,1998.0,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,901.0,901.0,GasA,Gd,Y,SBrkr,1088.0,110.0,0.0,1198.0,0.0,0.0,1.0,0.0,4.0,1.0,TA,7.0,Typ,0.0,No,No,1980.0,No,0.0,0.0,No,No,N,0.0,25.0,0.0,0.0,0.0,0.0,No,MnPrv,No,0.0,Sep,2008.0,ConLD,Abnorml,79900.0,2099.0,88.0,1,1.0,13.0,25.0,0.010741138560687433,38.06574559313959,10.0
SC160,RM,24.0,1920.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,5.0,5.0,1971.0,1971.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,ALQ,471.0,Unf,0.0,294.0,765.0,GasA,Ex,Y,SBrkr,765.0,600.0,0.0,1365.0,1.0,0.0,1.0,1.0,2.0,1.0,TA,6.0,Min1,0.0,No,Detchd,1980.0,Unf,2.0,440.0,TA,TA,Y,240.0,36.0,0.0,0.0,0.0,0.0,No,No,No,0.0,Aug,2007.0,WD,Normal,122500.0,2130.0,36.0,0,2.5,10.0,36.0,0.0125,57.51173708920188,36.0
SC60,RL,100.0,10839.0,Pave,Grvl,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6.0,5.0,1997.0,1998.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,926.0,926.0,GasA,Ex,Y,SBrkr,926.0,678.0,0.0,1604.0,0.0,0.0,2.0,1.0,3.0,1.0,TA,7.0,Typ,1.0,TA,Attchd,1980.0,Fin,2.0,470.0,TA,TA,Y,0.0,36.0,0.0,0.0,0.0,0.0,No,No,No,0.0,Jul,2008.0,WD,Normal,181000.0,2530.0,11.0,1,2.5,11.0,36.0,0.009225943352707815,71.54150197628458,10.0
SC180,RM,21.0,1890.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SFoyer,4.0,7.0,1972.0,1972.0,Gable,CompShg,CemntBd,CmentBd,BrkFace,0.0,TA,Gd,CBlock,Gd,TA,Av,ALQ,495.0,Unf,0.0,135.0,630.0,GasA,Gd,Y,SBrkr,630.0,0.0,0.0,630.0,1.0,0.0,1.0,0.0,1.0,1.0,TA,3.0,Typ,0.0,No,No,1980.0,No,0.0,0.0,No,No,Y,88.0,0.0,0.0,0.0,0.0,0.0,No,No,No,0.0,Jun,2008.0,WD,Normal,81000.0,1260.0,36.0,0,2.0,11.0,0.0,0.011111111111111112,64.28571428571429,36.0
SC60,RL,43.0,10667.0,Pave,Grvl,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,PosN,Norm,1Fam,2Story,7.0,6.0,1996.0,1996.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,385.0,ALQ,0.0,70.0,799.0,GasA,Ex,Y,SBrkr,827.0,834.0,0.0,1661.0,1.0,0.0,2.0,1.0,3.0,1.0,Gd,6.0,Typ,1.0,TA,Attchd,1980.0,RFn,2.0,550.0,TA,TA,Y,158.0,61.0,0.0,0.0,0.0,0.0,No,No,No,0.0,Apr,2009.0,ConLw,Normal,212000.0,2460.0,13.0,0,3.5,13.0,61.0,0.004031124027374144,86.17886178861788,13.0
SC50,RM,40.0,4400.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6.0,5.0,1920.0,1950.0,Gable,CompShg,Stucco,Stucco,BrkFace,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,0.0,Unf,0.0,648.0,648.0,GasA,TA,Y,SBrkr,734.0,384.0,0.0,1118.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,6.0,Typ,0.0,No,Detchd,1980.0,Unf,2.0,440.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,0.0,Oct,2006.0,WD,Normal,116000.0,1766.0,86.0,1,1.0,11.0,0.0,0.00909090909090909,65.68516421291054,56.0
SC45,RM,50.0,6000.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Unf,6.0,7.0,1926.0,2004.0,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,Gd,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,884.0,884.0,GasA,Gd,Y,SBrkr,904.0,0.0,0.0,904.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,4.0,Typ,0.0,No,Detchd,1980.0,Unf,1.0,180.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,0.0,Jan,2009.0,WD,Normal,119000.0,1788.0,83.0,1,1.0,13.0,0.0,0.008333333333333333,66.55480984340045,5.0
SC30,RL,40.0,4280.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,5.0,6.0,1913.0,2002.0,Gable,CompShg,WdShing,Stucco,BrkFace,0.0,TA,TA,PConc,TA,TA,No,LwQ,365.0,Unf,0.0,75.0,440.0,GasA,TA,N,SBrkr,694.0,0.0,0.0,694.0,0.0,0.0,1.0,0.0,2.0,1.0,Gd,4.0,Typ,1.0,Gd,Detchd,1980.0,Unf,1.0,352.0,Gd,TA,P,0.0,0.0,0.0,0.0,0.0,0.0,No,MnPrv,No,0.0,Mar,2007.0,WD,Normal,90350.0,1134.0,94.0,1,1.0,11.0,0.0,0.009345794392523364,79.67372134038801,5.0
SC50,RL,67.0,12354.0,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6.0,5.0,1920.0,2000.0,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,TA,TA,BrkTil,TA,Fa,Mn,Unf,0.0,Unf,0.0,684.0,684.0,GasA,Gd,Y,SBrkr,684.0,512.0,0.0,1196.0,0.0,0.0,1.0,0.0,3.0,1.0,Gd,7.0,Typ,0.0,No,Detchd,1980.0,Unf,2.0,528.0,TA,TA,Y,0.0,46.0,0.0,0.0,0.0,0.0,No,GdPrv,Shed,0.0,Aug,2009.0,ConLI,Normal,110000.0,1880.0,89.0,1,1.0,11.0,46.0,0.005423344665695321,58.51063829787234,9.0
